CODE,v0.2.4 (ca33905) @ 2021-04-30T08:54:43Z,RAMSES,SPU045-S2:6F,INNOSAT,IS-OSE-ICD-0005:1,AEZ,AEZICD002:I
File,ProcessingDate,RamsesTime,QualityIndicator,LossFlag,VCFrameCounter,SPSequenceCount,TMHeaderTime,TMHeaderNanoseconds,SID,RID,HTR1A,HTR1B,HTR1OD,HTR2A,HTR2B,HTR2OD,HTR7A,HTR7B,HTR7OD,HTR8A,HTR8B,HTR8OD,WARNINGS,Error
MATS_OPS_Level0_VC1_APID100_20221104-220327_20221106-055758.rac,2022-11-06T08:57:46+01:00,2022-11-06T05:57:39.978Z,0,0,165,428,2022-11-06T04:27:58.06918335Z,1351744078069183350,HTR,,-25.471157104133724,-25.569706960748086,1.7423687423687424,-26.862907956896287,-27.221866321635954,1.7423687423687424,-55,-55,0.6208791208791209,-38.628471063214285,-36.26570820021299,0.6208791208791209,HTR7A: +Inf is too large for interpolator. Returning value for maximum.|HTR7B: +Inf is too large for interpolator. Returning value for maximum.,
MATS_OPS_Level0_VC1_APID100_20221104-220327_20221106-055758.rac,2022-11-06T08:57:46+01:00,2022-11-06T05:57:39.978Z,0,0,166,442,2022-11-06T04:28:08.069213867Z,1351744088069213867,HTR,,-25.277896995708154,-25.277896995708154,1.7423687423687424,-27.470101210684774,-27.1004667773566,1.7423687423687424,-55,-55,0.6208791208791209,-38.628471063214285,-36.644428563421336,0.6208791208791209,HTR7A: +Inf is too large for interpolator. Returning value for maximum.|HTR7B: +Inf is too large for interpolator. Returning value for maximum.,
MATS_OPS_Level0_VC1_APID100_20221104-220327_20221106-055758.rac,2022-11-06T08:57:46+01:00,2022-11-06T05:57:39.978Z,0,0,166,456,2022-11-06T04:28:18.06892395Z,1351744098068923950,HTR,,-24.996139741362672,-25.373895480939158,1.7423687423687424,-27.221866321635954,-27.1004667773566,1.7423687423687424,-55,-55,0.6208791208791209,-38.628471063214285,-36.26570820021299,0.6208791208791209,HTR7A: +Inf is too large for interpolator. Returning value for maximum.|HTR7B: +Inf is too large for interpolator. Returning value for maximum.,
MATS_OPS_Level0_VC1_APID100_20221104-220327_20221106-055758.rac,2022-11-06T08:57:46+01:00,2022-11-06T05:57:39.978Z,0,0,167,470,2022-11-06T04:28:28.068481445Z,1351744108068481445,HTR,,-24.996139741362672,-25.183137200609167,1.7423687423687424,-26.407725321888414,-26.862907956896287,1.7423687423687424,-55,-55,0.6208791208791209,-39.14398296059638,-36.26570820021299,0.6208791208791209,HTR7A: +Inf is too large for interpolator. Returning value for maximum.|HTR7B: +Inf is too large for interpolator. Returning value for maximum.,
MATS_OPS_Level0_VC1_APID100_20221104-220327_20221106-055758.rac,2022-11-06T08:57:46+01:00,2022-11-06T05:57:39.978Z,0,0,168,484,2022-11-06T04:28:38.069412231Z,1351744118069412231,HTR,,-25.08959227467811,-25.373895480939158,1.7423687423687424,-26.980826646762456,-26.862907956896287,1.7423687423687424,-55,-55,0.6208791208791209,-38.88232161874335,-36.644428563421336,0.6208791208791209,HTR7A: +Inf is too large for interpolator. Returning value for maximum.|HTR7B: +Inf is too large for interpolator. Returning value for maximum.,
MATS_OPS_Level0_VC1_APID100_20221104-220327_20221106-055758.rac,2022-11-06T08:57:46+01:00,2022-11-06T05:57:39.978Z,0,0,168,498,2022-11-06T04:28:48.069015503Z,1351744128069015503,HTR,,-24.868651422104236,-25.08959227467811,1.7423687423687424,-27.1004667773566,-26.519116847004774,1.7423687423687424,-55,-55,0.6208791208791209,-39.41382121938232,-36.452609158679444,0.6208791208791209,HTR7A: +Inf is too large for interpolator. Returning value for maximum.|HTR7B: +Inf is too large for interpolator. Returning value for maximum.,
MATS_OPS_Level0_VC1_APID100_20221104-220327_20221106-055758.rac,2022-11-06T08:57:46+01:00,2022-11-06T05:57:39.978Z,0,0,169,512,2022-11-06T04:28:58.068695068Z,1351744138068695068,HTR,,-24.868651422104236,-25.183137200609167,1.7423687423687424,-26.632088393753993,-26.862907956896287,1.7423687423687424,-55,-55,0.6208791208791209,-39.41382121938232,-36.08353891158113,0.6208791208791209,HTR7A: +Inf is too large for interpolator. Returning value for maximum.|HTR7B: +Inf is too large for interpolator. Returning value for maximum.,
MATS_OPS_Level0_VC1_APID100_20221104-220327_20221106-055758.rac,2022-11-06T08:57:46+01:00,2022-11-06T05:57:39.994Z,0,0,170,526,2022-11-06T04:29:08.06829834Z,1351744148068298340,HTR,,-24.996139741362672,-24.996139741362672,1.7423687423687424,-26.632088393753993,-27.221866321635954,1.7423687423687424,-55,-55,0.6208791208791209,-38.88232161874335,-36.452609158679444,0.6208791208791209,HTR7A: +Inf is too large for interpolator. Returning value for maximum.|HTR7B: +Inf is too large for interpolator. Returning value for maximum.,
MATS_OPS_Level0_VC1_APID100_20221104-220327_20221106-055758.rac,2022-11-06T08:57:46+01:00,2022-11-06T05:57:39.994Z,0,0,170,540,2022-11-06T04:29:18.067016602Z,1351744158067016602,HTR,,-24.996139741362672,-25.08959227467811,1.7423687423687424,-26.980826646762456,-26.980826646762456,1.7423687423687424,-55,-55,0.6208791208791209,-39.14398296059638,-36.644428563421336,0.6208791208791209,HTR7A: +Inf is too large for interpolator. Returning value for maximum.|HTR7B: +Inf is too large for interpolator. Returning value for maximum.,
MATS_OPS_Level0_VC1_APID100_20221104-220327_20221106-055758.rac,2022-11-06T08:57:46+01:00,2022-11-06T05:57:39.994Z,0,0,171,554,2022-11-06T04:29:28.068252563Z,1351744168068252563,HTR,,-24.74276672950314,-25.08959227467811,1.7423687423687424,-26.980826646762456,-26.519116847004774,1.7423687423687424,-55,-55,0.6208791208791209,-39.14398296059638,-36.452609158679444,0.6208791208791209,HTR7A: +Inf is too large for interpolator. Returning value for maximum.|HTR7B: +Inf is too large for interpolator. Returning value for maximum.,
MATS_OPS_Level0_VC1_APID100_20221104-220327_20221106-055758.rac,2022-11-06T08:57:46+01:00,2022-11-06T05:57:39.994Z,0,0,172,568,2022-11-06T04:29:38.069076538Z,1351744178069076538,HTR,,-24.74276672950314,-24.868651422104236,1.7423687423687424,-26.74667381974249,-26.862907956896287,1.7423687423687424,-55,-55,0.6208791208791209,-39.14398296059638,-36.644428563421336,0.6208791208791209,HTR7A: +Inf is too large for interpolator. Returning value for maximum.|HTR7B: +Inf is too large for interpolator. Returning value for maximum.,
MATS_OPS_Level0_VC1_APID100_20221104-220327_20221106-055758.rac,2022-11-06T08:57:46+01:00,2022-11-06T05:57:39.994Z,0,0,172,582,2022-11-06T04:29:48.068695068Z,1351744188068695068,HTR,,-24.996139741362672,-24.74276672950314,1.7423687423687424,-26.862907956896287,-26.980826646762456,1.7423687423687424,-55,-55,0.6208791208791209,-38.88232161874335,-36.841363152289674,0.6208791208791209,HTR7A: +Inf is too large for interpolator. Returning value for maximum.|HTR7B: +Inf is too large for interpolator. Returning value for maximum.,
MATS_OPS_Level0_VC1_APID100_20221104-220327_20221106-055758.rac,2022-11-06T08:57:46+01:00,2022-11-06T05:57:40.027Z,0,0,173,596,2022-11-06T04:29:58.068252563Z,1351744198068252563,HTR,,-25.08959227467811,-24.868651422104236,1.7423687423687424,-26.74667381974249,-26.519116847004774,1.7423687423687424,-55,-55,0.6208791208791209,-39.41382121938232,-36.452609158679444,0.6208791208791209,HTR7A: +Inf is too large for interpolator. Returning value for maximum.|HTR7B: +Inf is too large for interpolator. Returning value for maximum.,
MATS_OPS_Level0_VC1_APID100_20221104-220327_20221106-055758.rac,2022-11-06T08:57:46+01:00,2022-11-06T05:57:40.027Z,0,0,174,610,2022-11-06T04:30:08.068511963Z,1351744208068511963,HTR,,-24.996139741362672,-24.49568869930471,1.7423687423687424,-26.632088393753993,-26.297880901287556,1.7423687423687424,-55,-55,0.6208791208791209,-38.88232161874335,-36.841363152289674,0.6208791208791209,HTR7A: +Inf is too large for interpolator. Returning value for maximum.|HTR7B: +Inf is too large for interpolator. Returning value for maximum.,
MATS_OPS_Level0_VC1_APID100_20221104-220327_20221106-055758.rac,2022-11-06T08:57:46+01:00,2022-11-06T05:57:40.042Z,0,0,175,624,2022-11-06T04:30:18.069015503Z,1351744218069015503,HTR,,-24.74276672950314,-24.74276672950314,1.7423687423687424,-26.632088393753993,-26.632088393753993,1.7423687423687424,-55,-55,0.6208791208791209,-38.88232161874335,-36.26570820021299,0.6208791208791209,HTR7A: +Inf is too large for interpolator. Returning value for maximum.|HTR7B: +Inf is too large for interpolator. Returning value for maximum.,
MATS_OPS_Level0_VC1_APID100_20221104-220327_20221106-055758.rac,2022-11-06T08:57:46+01:00,2022-11-06T05:57:40.042Z,0,0,175,638,2022-11-06T04:30:28.068695068Z,1351744228068695068,HTR,,-24.868651422104236,-24.618455595559556,1.7423687423687424,-26.519116847004774,-26.407725321888414,1.7423687423687424,-55,-55,0.6208791208791209,-38.88232161874335,-36.26570820021299,0.6208791208791209,HTR7A: +Inf is too large for interpolator. Returning value for maximum.|HTR7B: +Inf is too large for interpolator. Returning value for maximum.,
MATS_OPS_Level0_VC1_APID100_20221104-220327_20221106-055758.rac,2022-11-06T08:57:46+01:00,2022-11-06T05:57:40.136Z,0,0,176,652,2022-11-06T04:30:38.06854248Z,1351744238068542480,HTR,,-24.49568869930471,-24.868651422104236,1.7423687423687424,-26.297880901287556,-26.862907956896287,1.7423687423687424,-55,-55,0.6208791208791209,-39.14398296059638,-36.841363152289674,0.6208791208791209,HTR7A: +Inf is too large for interpolator. Returning value for maximum.|HTR7B: +Inf is too large for interpolator. Returning value for maximum.,
